id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
4240,icu_ext,icu_ext,icu_ext,UTIL,available,https://github.com/dverite/icu_ext,PostgreSQL,,1.11.0,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_xenophile,pg_cjk_parser,unaccent,gb18030_2022,pgroonga,citext,pg_tokenizer,pg_trgm,country,currency}",1.11.0,PGDG,icu_ext_$v,"{18,17,16,15,14}",,1.11.0,PGDG,postgresql-$v-icu-ext,,"{18,17,16,15,14}",icu_ext-1.11.0.tar.gz,"{""rpm"": true, ""pgxn"": true, ""star"": 34, ""type"": ""standard""}",Access ICU functions,访问ICU库提供的函数,,2026-08-10
4250,pgqr,pgqr,pgqr,UTIL,available,https://github.com/AbdulYadi/pgqr,BSD-3-Clause,,1.0,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14}",,,"{base36,base62,pg_base58,pg_hashids,url_encode,pg_slug_gen,typeid}",1.0,PIGSTY,pgqr_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-pgqr,,"{18,17,16,15,14}",pgqr-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 17, ""type"": ""standard""}",QR Code generator from PostgreSQL,从数据库中直接生成QR二维码,,2026-07-29
4270,envvar,pg_envvar,envvar,UTIL,available,https://github.com/theory/pg-envvar,PostgreSQL,,1.0.1,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14}",,,"{external_file,fio,omni_os,byteamagic,floatfile,file_fdw,basic_archive,basebackup_to_shell,aws_s3}",1.0.1,PIGSTY,pg_envvar_$v,"{18,17,16,15,14}",,1.0.1,PIGSTY,postgresql-$v-pg-envvar,,"{18,17,16,15,14}",pg-envvar-1.0.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 6, ""type"": ""standard""}",Fetch the value of an environment variable,获取环境变量的函数,,2026-07-29
4275,byteamagic,pg_byteamagic,byteamagic,UTIL,available,https://github.com/nmandery/pg_byteamagic,BSD-2-Clause,,0.2.4,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{external_file,pgpdf,omni_mimetypes,fio,envvar,floatfile,file_fdw}",0.2.4,PIGSTY,pg_byteamagic_$v,"{18,17,16,15,14}",,0.2.4,PIGSTY,postgresql-$v-pg-byteamagic,,"{18,17,16,15,14}",pg_byteamagic-0.2.4.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 9, ""type"": ""standard""}",Detect MIME types and file formats from PostgreSQL bytea values,从 PostgreSQL bytea 值检测 MIME 类型与文件格式,Extension name is byteamagic; package name is pg_byteamagic.,2026-07-29
4280,floatfile,floatfile,floatfile,UTIL,available,https://github.com/pjungwir/floatfile,MIT,,1.3.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{external_file,pg_parquet,arraymath,file_fdw,byteamagic,fio,aws_s3,envvar,pg_bulkload,pg_lake}",1.3.1,PIGSTY,floatfile_$v,"{18,17,16,15,14}",,1.3.1,PIGSTY,postgresql-$v-floatfile,,"{18,17,16,15,14}",floatfile-1.3.1.tar.gz,"{""deb"": true, ""pgxn"": true, ""star"": 8, ""type"": ""standard""}",Simple file storage for arrays of floats,将浮点数组存储到文件中而不是堆表中,,2026-07-29
4285,external_file,external_file,external_file,UTIL,available,https://github.com/darold/external_file,PostgreSQL,,1.2,PIGSTY,SQL,f,t,f,f,t,f,f,f,{external_file},"{18,17,16,15,14}",,,"{fio,floatfile,file_fdw,byteamagic,aws_s3,envvar,pg_bulkload,basic_archive,basebackup_to_shell,pg_parquet}",1.2,PIGSTY,external_file_$v,"{18,17,16,15,14}",,1.2,PIGSTY,postgresql-$v-external-file,,"{18,17,16,15,14}",external_file-1.2.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 40, ""type"": ""puresql""}",Access external server-side files through PostgreSQL functions,通过 PostgreSQL 函数访问服务器端外部文件,Fixed schema external_file; superuser required.,2026-07-29
4290,pg_render,pg_render,pg_render,UTIL,available,https://github.com/mkaski/pg_render,MIT,{pgrx},0.1.3,PIGSTY,Rust,f,t,f,t,t,f,f,f,,"{18,17,16,15,14}",,,"{pg_readme,ddlx,schedoc,pgpdf,pgdd,meta,pg_get_functiondef,pg_dbms_metadata,pg_catcheck,pg_query_rewrite}",0.1.3,PIGSTY,pg_render_$v,"{18,17,16,15,14}",,0.1.3,PIGSTY,postgresql-$v-pg-render,,"{18,17,16,15,14}",pg_render-0.1.3.tar.gz,"{""deb"": true, ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 65, ""type"": ""standard"", ""upstream_pgrx"": ""0.16.1""}",Render HTML in SQL,使用SQL渲染HTML页面,,2026-07-29
4300,pg_readme,pg_readme,pg_readme,UTIL,available,https://github.com/bigsmoke/pg_readme,PostgreSQL,"{documentation,markdown,meta,plpgsql,function,functions}",0.7.1,MIXED,SQL,f,t,f,f,t,f,f,t,,"{14,15,16,17,18}",{hstore},,"{ddlx,pg_render,schedoc,pgdd,meta,pgpdf,pg_get_functiondef,pg_dbms_metadata,pg_catcheck,pg_query_rewrite}",0.7.0,PGDG,pg_readme_$v,"{18,17,16,15,14}",,0.7.1,PIGSTY,postgresql-$v-pg-readme,,"{18,17,16,15,14}",pg_readme-0.7.1.tar.gz,"{""deb"": true, ""pgxn"": true, ""star"": 13, ""type"": ""puresql""}",Generate a Markdown README from PostgreSQL COMMENT objects,根据 PostgreSQL COMMENT 对象生成 Markdown README,"Catalog release is 0.7.1; PGDG remains the RPM maintainer at 0.7.0, so the PIGSTY 0.7.1 RPM must not be published; PIGSTY maintains the 0.7.1 DEB package.",2026-08-07
4301,pg_readme_test_extension,pg_readme,pg_readme,UTIL,available,https://github.com/bigsmoke/pg_readme/tree/master/pg_readme_test_extension,PostgreSQL,"{documentation,markdown,testing,fixture,plpgsql}",0.7.1,MIXED,SQL,f,f,f,f,t,f,f,t,,"{14,15,16,17,18}",,,"{pg_readme,schedoc,ddlx,pgpdf,pg_render,pgdd,meta}",0.7.0,PGDG,pg_readme_$v,"{18,17,16,15,14}",,0.7.1,PIGSTY,postgresql-$v-pg-readme,,"{18,17,16,15,14}",pg_readme-0.7.1.tar.gz,"{""deb"": true, ""pgxn"": true, ""star"": 13, ""type"": ""puresql""}",Fixture extension used to test pg_readme document generation,用于测试 pg_readme 文档生成的夹具扩展,Bundled test fixture; its control default_version is forever and it does not require hstore; package ownership follows pg_readme: PGDG RPM 0.7.0 and PIGSTY DEB 0.7.1.,2026-08-07
4310,ddl_historization,ddl_historization,ddl_historization,UTIL,available,https://github.com/rodo/pg_ddl_historization,GPL-2.0,,0.2,PIGSTY,SQL,f,t,f,f,t,f,f,f,,"{18,17,16,15,14}",{plpgsql},{schedoc},"{pgmemento,table_log,data_historization,table_version,pgaudit,periods,temporal_tables,emaj,provsql,pgmnemo}",0.2,PIGSTY,ddl_historization_$v,"{18,17,16,15,14}",,0.2,PIGSTY,postgresql-$v-ddl-historization,,"{18,17,16,15,14}",pg_ddl_historization-0.2.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 4, ""type"": ""puresql""}",Historize the ddl changes inside PostgreSQL database,用SQL将所有DDL变更写入到数据库表中,,2026-07-29
4320,data_historization,data_historization,data_historization,UTIL,available,https://github.com/rodo/postgresql-data-historization,PostgreSQL,,1.1.0,PIGSTY,SQL,f,t,f,f,t,f,t,f,,"{18,17,16,15,14}",{plpgsql},,"{table_log,pgmemento,table_version,temporal_tables,periods,ddl_historization,emaj,pgaudit,pg_drop_events,pgauditlogtofile}",1.1.0,PIGSTY,data_historization_$v,"{18,17,16,15,14}",,1.1.0,PIGSTY,postgresql-$v-data-historization,,"{18,17,16,15,14}",postgresql-data-historization-1.1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 1, ""type"": ""puresql""}",PLPGSQL Script to historize data in partitionned table,用SQL将数据变更历史保存到分区表中,,2026-07-29
4330,schedoc,pg_schedoc,schedoc,UTIL,available,https://github.com/ZeroGachis/pg_schedoc,GPL-3.0,,0.0.1,PIGSTY,SQL,f,t,f,f,t,f,f,f,,"{18,17,16,15,14}",{ddl_historization},,"{pg_readme,ddlx,pg_render,pgpdf,pgdd,meta,pg_get_functiondef,pg_dbms_metadata,pg_catcheck,pg_query_rewrite}",0.0.1,PIGSTY,pg_schedoc_$v,"{18,17,16,15,14}",{ddl_historization_$v},0.0.1,PIGSTY,postgresql-$v-pg-schedoc,{postgresql-$v-ddl-historization},"{18,17,16,15,14}",pg_schedoc-0.0.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 0, ""type"": ""puresql""}",Cross documentation between Django and DBT projects,在Django与DBT之间通过注释文档交换元数据,,2026-07-29
4340,pg_isok,pg_isok,pg_isok,UTIL,available,https://codeberg.org/kop/pg_isok,AGPL-3.0,,1.4.1,PIGSTY,SQL,f,t,f,f,t,f,f,f,,"{18,17,16,15,14}",,,"{amcheck,pg_checksums,pg_catcheck,pg_orphaned,pg_pathcheck,pg_surgery,pageinspect}",1.4.1,PIGSTY,pg_isok_$v,"{18,17,16,15,14}",,1.4.1,PIGSTY,postgresql-$v-pg-isok,,"{18,17,16,15,14}",pg_isok-1.4.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""type"": ""puresql""}",Query-based data integrity management and soft alerting for PostgreSQL,基于查询的数据完整性管理与软告警扩展,"superuser=false, but this is not a trusted extension.",2026-07-29
4350,pg_describe,pg_describe,pg_describe,UTIL,available,https://github.com/sajonaro/pg_describe,MIT,"{types,introspection,typescript,codegen,""developer tools""}",1.0.0,PIGSTY,C,f,t,f,t,t,f,f,t,,"{17,18}",,,"{describe_resultset,colnames,ddlx,pg_readme,pglinter}",1.0.0,PIGSTY,pg_describe_$v,"{18,17}",,1.0.0,PIGSTY,postgresql-$v-pg-describe,,"{18,17}",pg_describe-1.0.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 1, ""type"": ""standard""}",Report a query's parameters and result columns without executing it,不执行查询即可报告其参数与结果列元数据,Uses PostgreSQL parser and analyzer without invoking the executor; upstream and PIGSTY packages require PostgreSQL 17 or newer.,2026-08-07
4400,hashlib,pg_hashlib,hashlib,UTIL,available,https://github.com/markokr/pghashlib,PostgreSQL,,1.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{pgcrypto,xxhash,md5hash,hashtypes,pgsodium,shacrypt,cryptint,pguecc}",1.1,PIGSTY,pg_hashlib_$v,"{18,17,16,15,14}",,1.1,PIGSTY,postgresql-$v-pg-hashlib,,"{18,17,16,15,14}",pg_hashlib-1.1.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 59, ""type"": ""standard""}",Stable hash functions for Postgres,稳定哈希函数包,build-deps: python3-docutils,2026-07-29
4430,xxhash,pg_xxhash,xxhash,UTIL,available,https://github.com/hatarist/pg_xxhash,BSD-2-Clause,,0.0.1,PIGSTY,C,f,t,f,t,t,f,t,t,,"{18,17,16,15,14}",,,"{pgcrypto,hashlib,md5hash,hashtypes,pgsodium,shacrypt,cryptint,pguecc}",0.0.1,PIGSTY,pg_xxhash_$v,"{18,17,16,15,14}",,0.0.1,PIGSTY,postgresql-$v-pg-xxhash,,"{18,17,16,15,14}",pg_xxhash-0.0.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 11, ""type"": ""standard""}",xxhash functions for PostgreSQL,xxhash哈希函数包,,2026-07-29
4440,shacrypt,shacrypt,shacrypt,UTIL,available,https://github.com/dverite/postgres-shacrypt,PostgreSQL,,1.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{pgsodium,pgcrypto,pguecc,cryptint,pgcryptokey,pgsmcrypto,hashlib,xxhash,md5hash,hashtypes}",1.1,PIGSTY,shacrypt_$v,"{18,17,16,15,14}",,1.1,PIGSTY,postgresql-$v-shacrypt,,"{18,17,16,15,14}",postgres_shacrypt-1.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 9, ""type"": ""standard""}",Implements SHA256-CRYPT and SHA512-CRYPT password encryption schemes,实现SHA256-CRYPT与SHA512-CRYPT密钥加密算法,,2026-07-29
4450,cryptint,cryptint,cryptint,UTIL,available,https://github.com/dverite/cryptint,PostgreSQL,,1.0.0,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14}",,,"{pgsodium,pgcrypto,pguecc,shacrypt,pgcryptokey,pgsmcrypto,hashlib,md5hash,hashtypes,xxhash}",1.0.0,PIGSTY,cryptint_$v,"{18,17,16,15,14}",,1.0.0,PIGSTY,postgresql-$v-cryptint,,"{18,17,16,15,14}",cryptint-1.0.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 9, ""type"": ""standard""}",Encryption functions for int and bigint values,加密INT与BIGINT类型,,2026-07-29
4460,pguecc,pg_ecdsa,pguecc,UTIL,available,https://github.com/ameensol/pg-ecdsa,BSD-2-Clause,,1.0,PIGSTY,C,f,t,f,t,t,f,,t,,"{18,17,16,15,14}",,,"{pgsodium,pgcrypto,shacrypt,cryptint,pgcryptokey,pgsmcrypto,pg_oidc_validator,sslutils,sslinfo,hashlib}",1.0,PIGSTY,pg_ecdsa_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-pg-ecdsa,,"{18,17,16,15,14}",pg-ecdsa-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 15, ""type"": ""standard""}",uECC bindings for Postgres,PostgreSQL的uECC绑定，椭圆曲线加解密函数包,,2026-07-29
4470,sparql,pgsparql,sparql,UTIL,available,https://github.com/lacanoid/pgsparql,Apache-2.0,{supabase},1.0,PIGSTY,SQL,f,t,f,f,t,f,f,f,{sparql},"{18,17,16,15,14}","{plperl,plperlu}",,"{pgrdf,rdf_fdw,xml2,plxslt,omni_xml}",1.0,PIGSTY,pgsparql_$v,"{18,17,16,15,14}",,1.0,PIGSTY,postgresql-$v-pgsparql,,"{18,17,16,15,14}",pgsparql-1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 22, ""type"": ""puresql""}",Query SPARQL datasource with SQL,使用SQL查询SPARQL数据源,,2026-07-29
4500,pg_idkit,pg_idkit,pg_idkit,FUNC,available,https://github.com/VADOSWARE/pg_idkit,Apache-2.0,{pgrx},0.4.0,PIGSTY,Rust,f,t,f,t,t,f,f,f,,"{18,17,16,15,14}",,,"{pg_uuidv7,sequential_uuids,snowflake,pgx_ulid,pg_uuid_v8,uuid-ossp,typeid,permuteseq}",0.4.0,PIGSTY,pg_idkit_$v,"{18,17,16,15,14}",,0.4.0,PIGSTY,postgresql-$v-pg-idkit,,"{18,17,16,15,14}",pg_idkit-0.4.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 423, ""type"": ""standard"", ""upstream_pgrx"": ""0.16.1""}","multi-tool for generating new/niche universally unique identifiers (ex. UUIDv6, ULID, KSUID)","生成各式各样的唯一标识符：UUIDv6, ULID, KSUID",,2026-07-29
4510,pgx_ulid,pgx_ulid,pgx_ulid,FUNC,available,https://github.com/pksunkara/pgx_ulid,MIT,{pgrx},0.2.3,PIGSTY,Rust,f,t,f,t,t,t,f,f,,"{18,17,16,15,14}",,,"{pg_uuidv7,sequential_uuids,snowflake,pg_idkit,pg_uuid_v8,uuid-ossp,typeid,permuteseq}",0.2.3,PIGSTY,pgx_ulid_$v,"{18,17,16,15,14}",,0.2.3,PIGSTY,postgresql-$v-pgx-ulid,,"{18,17,16,15,14}",pgx_ulid-0.2.3.tar.gz,"{""deb"": true, ""lib"": ""pgx_ulid"", ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 502, ""type"": ""preload"", ""upstream_pgrx"": ""0.17.0""}",ulid type and methods,ULID数据类型与函数,shared_preload_libraries = pgx_ulid is only required for gen_monotonic_ulid(); other functions work without it.,2026-08-10
4520,pg_uuidv7,pg_uuidv7,pg_uuidv7,FUNC,available,https://github.com/fboulnois/pg_uuidv7,MPL-2.0,,1.7.0,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{sequential_uuids,snowflake,pg_idkit,pgx_ulid,pg_uuid_v8,uuid-ossp,typeid,permuteseq}",1.7.0,PGDG,pg_uuidv7_$v,"{18,17,16,15,14}",,1.7.0,PIGSTY,postgresql-$v-pg-uuidv7,,"{18,17,16,15,14}",pg_uuidv7-1.7.0.tar.gz,"{""deb"": true, ""pgxn"": true, ""star"": 429, ""type"": ""standard""}",Create UUIDv7 values in postgres,UUIDv7 支持,,2026-07-29
4530,pg_uuid_v8,pg_uuid_v8,pg_uuid_v8,FUNC,available,https://github.com/ineron/pg_uuid_v8,PostgreSQL,,1.0.0,PIGSTY,C,f,t,f,t,t,f,f,f,{public},"{14,15,16,17,18}",,,"{pg_uuidv7,sequential_uuids,snowflake,pg_idkit,pgx_ulid,uuid-ossp,typeid,permuteseq}",1.0.0,PIGSTY,pg_uuid_v8_$v,"{14,15,16,17,18}",,1.0.0,PIGSTY,postgresql-$v-pg-uuid-v8,,"{14,15,16,17,18}",pg_uuid_v8-1.0.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 3, ""type"": ""standard""}",UUID v8 generator with embedded timestamps for PostgreSQL,带隐藏时间戳的 PostgreSQL UUID v8 生成器,Pinned to public so uuid operator commutators resolve on PostgreSQL 17 and 18.,2026-07-29
4540,permuteseq,permuteseq,permuteseq,FUNC,available,https://github.com/dverite/permuteseq,PostgreSQL,,1.2.2,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{sequential_uuids,pg_uuidv7,snowflake,pg_idkit,pgx_ulid,uuid-ossp,pg_uuid_v8,typeid}",1.2.2,PIGSTY,permuteseq_$v,"{18,17,16,15,14}",,1.2.2,PIGSTY,postgresql-$v-permuteseq,,"{18,17,16,15,14}",permuteseq-1.2.2.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 39, ""type"": ""standard""}",Pseudo-randomly permute sequences with a format-preserving encryption on elements,伪随机数ID置换生成器,,2026-08-10
4550,pg_hashids,pg_hashids,pg_hashids,FUNC,available,https://github.com/iCyberon/pg_hashids,MIT,,1.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{base36,base62,pg_base58,url_encode,pg_slug_gen,typeid,pgqr}",1.3,PIGSTY,pg_hashids_$v,"{18,17,16,15,14}",,1.3,PIGSTY,postgresql-$v-pg-hashids,,"{18,17,16,15,14}",pg_hashids-1.3.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 323, ""type"": ""standard""}","Short unique id generator for PostgreSQL, using hashids",加盐将整型ID转为短字符串ID,,2026-07-29
4560,pg_slug_gen,pg_slug_gen,pg_slug_gen,FUNC,available,https://github.com/nandoolle/pg_slug_gen,MIT,,1.0.0,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15}",,,"{base36,base62,pg_base58,pg_hashids,typeid,url_encode}",1.0.0,PIGSTY,pg_slug_gen_$v,"{18,17,16,15}",,1.0.0,PIGSTY,postgresql-$v-pg-slug-gen,,"{18,17,16,15}",pg_slug_gen-1.0.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 18, ""type"": ""standard""}",Generate cryptographically secure timestamp-based slugs,生成带时间戳的加密安全短标识,,2026-07-29
4570,sequential_uuids,sequential_uuids,sequential_uuids,FUNC,available,https://github.com/tvondra/sequential-uuids,MIT,,1.0.3,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{pg_uuidv7,snowflake,pg_idkit,pgx_ulid,pg_uuid_v8,uuid-ossp,typeid,permuteseq}",1.0.3,PGDG,sequential_uuids_$v,"{18,17,16,15,14}",,1.0.3,PIGSTY,postgresql-$v-sequential-uuids,,"{18,17,16,15,14}",sequential-uuids-1.0.3.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 310, ""type"": ""standard""}",generator of sequential UUIDs,生成连续生成的UUID,,2026-07-29
4580,typeid,pg_typeid,typeid,FUNC,available,https://github.com/blitss/typeid-postgres,MIT,{pgrx},0.3.0,PIGSTY,Rust,f,t,f,t,t,f,f,f,,"{18,17,16,15,14}",,,"{pg_uuidv7,sequential_uuids,pg_idkit,pgx_ulid,snowflake,pg_uuid_v8,uuid-ossp,pg_hashids,pg_slug_gen,base36}",0.3.0,PIGSTY,pg_typeid_$v,"{18,17,16,15,14}",,0.3.0,PIGSTY,postgresql-$v-typeid,,"{18,17,16,15,14}",typeid-postgres-0.3.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgrx"": ""0.19.1"", ""star"": 27, ""type"": ""standard"", ""upstream_pgrx"": ""0.16.1""}",Allows to use TypeIDs in Postgres natively,PG原生TypeID类型与函数,,2026-08-10
4590,snowflake,snowflake,snowflake,FUNC,available,https://github.com/pgEdge/snowflake,PostgreSQL,"{fork,pgedge}",2.5.0,PIGSTY,C,f,t,f,t,t,f,f,f,{snowflake},"{18,17,16,15}",,,"{pg_uuidv7,sequential_uuids,pg_idkit,pgx_ulid,pg_uuid_v8,uuid-ossp,typeid,permuteseq}",18.4,PIGSTY,pgedge-$v,"{18,17,16,15}",,18.4,PIGSTY,pgedge-$v,,"{18,17,16,15}",snowflake-2.5.0.tar.gz,"{""deb"": true, ""rpm"": true, ""star"": 95, ""type"": ""standard"", ""kernel"": ""pgedge"", ""vendor"": ""pgEdge""}",Snowflake-style 64-bit ID generator and sequence utilities for PostgreSQL,Snowflake 风格 64 位 ID 生成与序列工具,works on pgedge kernel fork. Set snowflake.node (1..1023) before using snowflake.nextval().,2026-08-10
4600,topn,topn,topn,FUNC,available,https://github.com/citusdata/postgresql-topn,AGPL-3.0,,2.7.1,PGDG,C,f,t,f,t,t,f,f,,,"{18,17,16,15,14}",,,"{count_distinct,hll,omnisketch,datasketches,ddsketch,tdigest,quantile,lower_quantile,weighted_statistics}",2.7.1,PGDG,topn_$v,"{18,17,16,15,14}",,2.7.0,PIGSTY,postgresql-$v-topn,,"{18,17,16,15,14}",postgresql-topn-2.7.0.tar.gz,"{""deb"": true, ""star"": 248, ""type"": ""standard""}",type for top-n JSONB,top-n JSONB 的类型,"Latest PGDG RPM/catalog version is 2.7.1; EL8/EL9 x86_64, Pigsty DEB, and Pigsty source remain on 2.7.0.",2026-08-10
4610,quantile,quantile,quantile,FUNC,available,https://github.com/tvondra/quantile,BSD-2-Clause,,1.1.8,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14}",,,"{ddsketch,tdigest,weighted_statistics,lower_quantile,topn,count_distinct,omnisketch,datasketches,hll}",1.1.8,PIGSTY,quantile_$v,"{18,17,16,15,14}",,1.1.8,PIGSTY,postgresql-$v-quantile,,"{18,17,16,15,14}",quantile-1.1.8.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 39, ""type"": ""standard""}",Quantile aggregation function,Quantile聚合函数,,2026-07-29
4620,lower_quantile,lower_quantile,lower_quantile,FUNC,available,https://github.com/tvondra/lower_quantile,BSD-2-Clause,,1.0.3,PIGSTY,C,f,t,f,t,t,f,,,,"{18,17,16,15,14}",,,"{ddsketch,tdigest,weighted_statistics,quantile,topn,count_distinct,omnisketch,datasketches,hll}",1.0.3,PIGSTY,lower_quantile_$v,"{18,17,16,15,14}",,1.0.3,PIGSTY,postgresql-$v-lower-quantile,,"{18,17,16,15,14}",lower_quantile-1.0.3.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 0, ""type"": ""standard""}",Lower quantile aggregate function,Lower Quantile 聚合函数,,2026-07-29
4630,count_distinct,count_distinct,count_distinct,FUNC,available,https://github.com/tvondra/count_distinct,BSD-2-Clause,{pgdg-flaw},3.0.2,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{ddsketch,tdigest,topn,omnisketch,datasketches,hll,intagg,intarray}",3.0.2,PIGSTY,count_distinct_$v,"{18,17,16,15,14}",,3.0.2,PIGSTY,postgresql-$v-count-distinct,,"{18,17,16,15,14}",count_distinct-3.0.2.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 80, ""type"": ""standard""}","An alternative to COUNT(DISTINCT …) aggregate, usable with HashAggregate",COUNT(DISTINCT …) 聚合的替代方案,no pg14 on el8/9 pgdg,2026-07-29
4640,omnisketch,omnisketch,omnisketch,FUNC,available,https://github.com/tvondra/omnisketch,PostgreSQL,,1.0.2,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{ddsketch,count_distinct,tdigest,topn,datasketches,hll}",1.0.2,PIGSTY,omnisketch_$v,"{18,17,16,15,14}",,1.0.2,PIGSTY,postgresql-$v-omnisketch,,"{18,17,16,15,14}",omnisketch-1.0.2.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 0, ""type"": ""standard""}",data structure for on-line agg of data into approximate sketch,实现OmniSketch数据结构，实现近似摘要聚合,,2026-07-29
4650,ddsketch,ddsketch,ddsketch,FUNC,available,https://github.com/tvondra/ddsketch,PostgreSQL,{beta},1.0.1,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{tdigest,count_distinct,topn,omnisketch,datasketches,hll,quantile,lower_quantile,weighted_statistics}",1.0.1,PIGSTY,ddsketch_$v,"{18,17,16,15,14}",,1.0.1,PIGSTY,postgresql-$v-ddsketch,,"{18,17,16,15,14}",ddsketch-1.0.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 2, ""type"": ""standard""}",Provides ddsketch aggregate function,实现DDSketch数据结构，实现在线的Quantile聚合,,2026-07-29
4660,vasco,vasco,vasco,FUNC,available,https://github.com/Florents-Tselai/vasco,GPL-3.0,{beta},0.1.0,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14}",,,"{weighted_statistics,pg_math,xicor,fbsql}",0.1.0,PIGSTY,vasco_$v,"{18,17,16,15,14}",,0.1.0,PIGSTY,postgresql-$v-vasco,,"{18,17,16,15,14}",vasco-0.1.0.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 35, ""type"": ""standard""}",discover hidden correlations in your data with MIC,使用MIC发现数据中隐含的关联,,2026-07-29
4670,xicor,pgxicor,xicor,FUNC,available,https://github.com/Florents-Tselai/pgxicor,GPL-3.0,,0.1.1,PIGSTY,C,f,t,f,t,t,f,t,t,,"{18,17,16,15,14}",,,"{weighted_statistics,pg_math,vasco,fbsql}",0.1.1,PIGSTY,pgxicor_$v,"{18,17,16,15,14}",,0.1.1,PIGSTY,postgresql-$v-pgxicor,,"{18,17,16,15,14}",pgxicor-0.1.1.tar.gz,"{""deb"": true, ""rpm"": true, ""pgxn"": true, ""star"": 5, ""type"": ""standard""}",XI Correlation Coefficient in Postgres,在PG中计算XI相关系数,,2026-07-29
